transaction_id,customer_id,account_id,timestamp,amount,currency,transaction_type,channel,merchant_id,merchant_name,merchant_category,device_id,ip_address,city,state,country,latitude,longitude,is_fraud,fraud_type,new_device_flag,high_amount_flag,geo_anomaly_flag,velocity_flag
TXN-30DA74911F5A,CUST-E2D255A4,ACC-8D2098518C,2026-08-22T16:36:47.580665+00:00,2124.86,USD,TRANSFER,MOBILE,MER-8BD6C48D,"Ford, Smith and Cunningham",ELECTRONICS,DEV-823CD926,2.251.130.224,South Michaelton,SD,US,-61.2390055,127.033165,0,NONE,0,0,0,0
TXN-00C8017131F5,CUST-8CF80A0C,ACC-F706E3E21C,2026-08-22T16:39:42.136416+00:00,2474.79,USD,PURCHASE,CARD,MER-A25E330C,"Smith, Shah and Gamble",TRAVEL,DEV-84D64E82,17.18.32.232,New Richard,WY,US,-78.3701135,-26.923628,0,NONE,0,0,0,0
TXN-D3910E6E5D0C,CUST-DB6E8F93,ACC-16D1319DF7,2026-08-22T16:39:59.504415+00:00,10901.74,USD,PURCHASE,CARD,MER-A0907FC2,Mullen Inc,RESTAURANT,DEV-ADC9937F,215.119.206.52,North Anthonymouth,ND,US,49.089276,-167.783311,1,HIGH_VALUE_FRAUD,0,1,0,0
TXN-50BC1C8AAA9E,CUST-49D196D6,ACC-9FE04492E4,2026-08-22T16:40:37.005812+00:00,456.57,USD,WITHDRAWAL,ATM,MER-595729A2,"Lopez, Banks and Martin",RETAIL,DEV-F2DE09A4,220.221.182.78,Howardside,NH,US,-14.4653655,149.738811,0,NONE,0,0,0,0
TXN-40979E181E7E,CUST-45BB39B7,ACC-A8F8B235B5,2026-08-22T16:43:15.551957+00:00,1533.77,USD,PAYMENT,MOBILE,MER-47C30396,Schwartz Ltd,ENTERTAINMENT,DEV-A6BD7850,179.243.159.88,Valerieburgh,DE,US,83.394434,-128.603898,0,NONE,0,0,0,0
TXN-D1873E068272,CUST-78E597E3,ACC-294713472E,2026-08-22T16:49:06.937647+00:00,200.97,USD,WITHDRAWAL,ATM,MER-03936A34,"Padilla, Patrick and Raymond",GROCERY,DEV-8B62762E,3.216.241.221,Robbinsville,SD,US,25.009211,98.545758,0,NONE,0,0,0,0
TXN-0E1B15F60D60,CUST-DB128F93,ACC-42B61AF4D3,2026-08-22T16:53:11.213555+00:00,297.54,USD,TRANSFER,MOBILE,MER-0496B026,Ingram Group,FUEL,DEV-FF784608,43.19.120.10,North Megan,CO,US,21.5475205,-151.380413,0,NONE,0,0,0,0
TXN-DC193BEF8862,CUST-F92C4CAA,ACC-FA7CBF3DA3,2026-08-22T16:54:16.671801+00:00,1173.39,USD,PURCHASE,CARD,MER-99239B1A,Williamson-Jones,ELECTRONICS,DEV-07716EFE,34.13.219.138,Amandachester,AR,US,65.5949435,14.696523,0,NONE,0,0,0,0
TXN-259968B6090A,CUST-27ADA83A,ACC-3B17B4D900,2026-08-22T16:55:44.968765+00:00,732.32,USD,WITHDRAWAL,ATM,MER-E1CB43BE,"Johnson, Hester and Sloan",FUEL,DEV-C11422E4,133.140.166.104,Kimberlyland,WV,US,-76.924013,-163.439024,0,NONE,0,0,0,0
TXN-C3CBBBB8211A,CUST-D9755359,ACC-B032AEF2C0,2026-08-22T16:55:56.954120+00:00,2066.23,USD,PURCHASE,CARD,MER-8E1937A1,French-Brown,HEALTHCARE,DEV-0126620A,138.220.172.245,Hernandezton,WV,US,-14.4486665,-49.552533,0,NONE,0,0,0,0
TXN-1DCE59D168D0,CUST-BF33A3F7,ACC-D482045265,2026-08-22T16:56:27.919933+00:00,1134.82,USD,PURCHASE,CARD,MER-FCC70A21,Martin Inc,RETAIL,DEV-3A03C3D9,219.28.197.103,Summersmouth,DC,US,79.2701425,-16.279771,0,NONE,0,0,0,0
TXN-88DB1B76DC6E,CUST-550E12E2,ACC-A72D19CBE4,2026-08-22T17:05:36.370728+00:00,508.97,USD,WITHDRAWAL,ATM,MER-9A746B21,"Parker, Robinson and Benton",HEALTHCARE,DEV-943AB34F,119.78.202.176,Billyside,DC,US,73.398166,-82.939378,0,NONE,0,0,0,0
TXN-5AB97EFBB9CA,CUST-093A3969,ACC-218F2751EE,2026-08-22T17:05:45.980212+00:00,2052.5,USD,PURCHASE,CARD,MER-1020942C,Foster-Petersen,ENTERTAINMENT,DEV-41F5EA5F,197.73.6.0,Thompsonhaven,MP,US,-62.138198,65.61456,0,NONE,0,0,0,0
TXN-AC031947A634,CUST-92893F09,ACC-9A992175ED,2026-08-22T17:05:49.779850+00:00,1170.47,USD,PURCHASE,CARD,MER-A61FFCE9,Chavez LLC,RETAIL,DEV-F0421830,43.109.81.89,East Jasmine,IN,US,-48.9374205,-178.169428,0,NONE,0,0,0,0
TXN-440D144D1C62,CUST-F14BB297,ACC-D83B301E01,2026-08-22T17:06:56.216270+00:00,503.44,USD,TRANSFER,ONLINE,MER-72EC6763,Baker LLC,FUEL,DEV-9B577610,175.105.22.67,Port Diana,NH,US,62.620168,157.426675,0,NONE,0,0,0,0
TXN-88A833B3A9CC,CUST-D42B4CCF,ACC-FF53A76A0D,2026-08-22T17:18:05.360908+00:00,993.83,USD,PURCHASE,CARD,MER-BB53B07D,Lawrence-Byrd,HEALTHCARE,DEV-82F51379,144.123.57.184,New Dylan,CA,US,84.1897055,70.206796,0,NONE,0,0,0,0
TXN-1F4E17561E10,CUST-20A01961,ACC-6C0629DB6C,2026-08-22T17:20:11.514897+00:00,2124.72,USD,PAYMENT,MOBILE,MER-1DB086EA,Bean-West,RETAIL,DEV-D566B8F3,29.199.129.2,Smithshire,NJ,US,-63.3298985,-143.282044,0,NONE,0,0,0,0
TXN-16A3ECAD438A,CUST-4272B7F9,ACC-7D539EAA83,2026-08-22T17:20:34.144382+00:00,436.74,USD,PURCHASE,ONLINE,MER-5CC283E2,Fisher-Williams,HEALTHCARE,DEV-0C19CA62,32.107.114.174,New Charlesland,VT,US,-61.8406165,23.16358,0,NONE,0,0,0,0
TXN-DAAB3871762D,CUST-4375FEF5,ACC-58624FE3D5,2026-08-22T17:22:00.846726+00:00,635.86,USD,PURCHASE,CARD,MER-211ABA42,"Burns, Brown and Calderon",ENTERTAINMENT,DEV-B50DE2CD,170.199.176.182,Lake Kristi,VI,US,-68.3965375,123.806049,0,NONE,0,0,0,0
TXN-A8452857165A,CUST-DCB8A507,ACC-63FCAB1148,2026-08-22T17:23:53.609217+00:00,1975.35,USD,PURCHASE,CARD,MER-26962D71,Garrison-Ewing,ELECTRONICS,DEV-AB2C376A,193.141.247.119,Morrisonstad,WI,US,-43.61577,-75.923822,0,NONE,0,0,0,0
TXN-E7B1469E2C10,CUST-FF580417,ACC-0A3EC1C020,2026-08-22T17:25:47.109810+00:00,18.75,USD,PURCHASE,CARD,MER-F50767B6,Fisher-Williams,FUEL,DEV-1D4A0C0A,156.50.67.21,West Davidshire,MN,US,-62.1002025,-47.467385,0,NONE,0,0,0,0
TXN-2355751E1F43,CUST-D8B8ABCA,ACC-19E6EB92E3,2026-08-22T17:26:46.722814+00:00,1165.0,USD,PURCHASE,ONLINE,MER-072EE513,Bartlett-Bradley,RETAIL,DEV-4B440109,202.0.45.109,New Brandi,MD,US,-54.392141,-177.46809,0,NONE,0,0,0,0
TXN-77210EF70693,CUST-F219998D,ACC-48699B3D22,2026-08-22T17:36:29.073705+00:00,1141.19,USD,TRANSFER,ONLINE,MER-C0D1708B,Kelly-Brown,GROCERY,DEV-76B50CEE,186.174.92.98,Parkton,MD,US,-7.943081,-145.081017,0,NONE,0,0,0,0
TXN-6D6C41015B68,CUST-D5E11495,ACC-838DE84564,2026-08-22T17:38:50.829256+00:00,1045.82,USD,PURCHASE,CARD,MER-F38B9042,Rice PLC,ELECTRONICS,DEV-94503C3C,113.247.245.62,West Jamesborough,VI,US,35.778521,-54.146039,0,NONE,0,0,0,0
TXN-46049DB33898,CUST-03A5CA92,ACC-751F2B862F,2026-08-22T17:41:29.205466+00:00,441.64,USD,PURCHASE,ONLINE,MER-40072156,Pierce LLC,FUEL,DEV-D4E7D51D,150.25.42.126,South Tracey,MA,US,40.413879,122.884472,0,NONE,0,0,0,0
TXN-B09FF7CEA481,CUST-92198013,ACC-C415F46DF1,2026-08-22T17:42:57.189180+00:00,1614.85,USD,WITHDRAWAL,ATM,MER-4F019632,Dixon-Walker,TRAVEL,DEV-FEF6C592,106.202.222.245,Blairchester,WI,US,63.552802,19.880111,0,NONE,0,0,0,0
TXN-E3B952EFE25D,CUST-00F0FAED,ACC-AE119848B7,2026-08-22T17:48:47.015875+00:00,1028.72,USD,PURCHASE,MOBILE,MER-566BEBE0,Owens Ltd,RESTAURANT,DEV-935479C2,28.82.148.50,New Sarahland,NH,US,70.883206,157.68118,0,NONE,0,0,0,0
TXN-2CF1D6E39091,CUST-82F34FCB,ACC-E820396AF0,2026-08-22T17:49:21.602767+00:00,402.68,USD,TRANSFER,ONLINE,MER-98F14C9C,Green-Gomez,HEALTHCARE,DEV-A0D70123,198.199.26.19,Velasquezmouth,AS,US,-62.217704,-120.384402,0,NONE,0,0,0,0
TXN-2EC582D2E561,CUST-AF88A4C9,ACC-B45A84AE17,2026-08-22T17:49:30.010640+00:00,1258.22,USD,PURCHASE,CARD,MER-7881511C,Solomon Ltd,GROCERY,DEV-113DA362,222.30.88.141,New Ashleyside,MI,US,-53.184416,-7.584942,0,NONE,0,0,0,0
TXN-48F11B1053C2,CUST-7FF41E4B,ACC-33A004C805,2026-08-22T17:50:33.577914+00:00,1056.43,USD,WITHDRAWAL,ATM,MER-359FD2F6,"Cochran, Koch and Erickson",RESTAURANT,DEV-DBFC7B26,207.213.151.194,Port Michael,KS,US,64.626396,-138.689265,0,NONE,0,0,0,0
TXN-FEC8EC16B3A7,CUST-8CE30B0F,ACC-CEEDBC0937,2026-08-22T17:51:24.222757+00:00,584.57,USD,WITHDRAWAL,ATM,MER-75916AE2,Garrett and Sons,TRAVEL,DEV-1BA9BCE7,195.49.137.232,Port Mark,AS,US,79.8804955,34.679296,0,NONE,0,0,0,0
TXN-9B8EB34B3FDC,CUST-A461D3D0,ACC-6752C2128D,2026-08-22T17:53:42.951158+00:00,770.23,USD,PURCHASE,ONLINE,MER-0584B406,"Kane, Brown and Lambert",ELECTRONICS,DEV-D91B5973,134.47.114.71,South Kim,MS,US,-69.3187865,137.804356,0,NONE,0,0,0,0
TXN-9330081035BA,CUST-B10708E7,ACC-7746430208,2026-08-22T17:55:47.069252+00:00,2002.6,USD,PURCHASE,CARD,MER-79D07719,Anderson-Payne,GROCERY,DEV-CE274FC4,213.147.138.31,Lake Joseph,AK,US,-58.586728,-75.168714,0,NONE,0,0,0,0
TXN-D5BAF592F1D4,CUST-FF651905,ACC-19700BB3C1,2026-08-22T17:55:56.847298+00:00,1119.76,USD,PAYMENT,MOBILE,MER-A4BEC774,Lee-Chandler,FUEL,DEV-B714E917,75.127.166.69,Kendraborough,HI,US,-61.5694395,-62.910826,0,NONE,0,0,0,0
TXN-94F982326919,CUST-5ABE27B9,ACC-D0E4F3A661,2026-08-22T17:58:16.493995+00:00,1791.94,USD,WITHDRAWAL,ATM,MER-F99D403D,"Church, Castillo and Reed",RETAIL,DEV-1BD5F2E3,18.124.51.102,Port Michael,VT,US,13.575583,-174.627252,0,NONE,0,0,0,0
TXN-7422C2321DB5,CUST-EDE7AA4A,ACC-068F456C77,2026-08-22T18:00:23.554704+00:00,185.01,USD,PAYMENT,ONLINE,MER-816F8883,"Martinez, Collier and Sanchez",HEALTHCARE,DEV-744FE5A1,123.149.42.179,Lake Don,OK,US,-64.0308605,-69.39414,0,NONE,0,0,0,0
TXN-45DAC4C0588B,CUST-7E6B5533,ACC-5A9A8C6F32,2026-08-22T18:05:19.124172+00:00,1891.14,USD,WITHDRAWAL,ATM,MER-47222F05,"Jones, Wright and Harmon",FUEL,DEV-640C1ACE,167.116.8.27,North Larryburgh,MT,US,71.0794725,104.851163,0,NONE,0,0,0,0
TXN-021F4C36EE69,CUST-BD4A10F8,ACC-3D41D1FB78,2026-08-22T18:06:13.398716+00:00,2400.11,USD,PURCHASE,ONLINE,MER-97C338BD,"Cole, Gonzalez and Cox",ELECTRONICS,DEV-F53BDE62,185.136.140.152,Lake Michael,AR,US,-88.341334,157.378046,0,NONE,0,0,0,0
TXN-E6AFA7F71E93,CUST-68FA2EFA,ACC-49938ABD14,2026-08-22T18:08:03.399822+00:00,1215.63,USD,PAYMENT,ONLINE,MER-0EB4626F,Burnett-Reed,RETAIL,DEV-367518B7,174.198.184.79,East Dennisberg,VT,US,8.9057675,39.561133,0,NONE,0,0,0,0
TXN-BC7CAF355315,CUST-8D1B556F,ACC-6FEBCA0347,2026-08-22T18:08:40.581687+00:00,1224.56,USD,PURCHASE,MOBILE,MER-B4DFAE3C,Lowery PLC,TRAVEL,DEV-CDE26E0F,164.15.249.178,East Tara,PR,US,74.074133,128.360741,0,NONE,0,0,0,0
TXN-6E1137AA8E62,CUST-78077792,ACC-CDDD4D83AE,2026-08-22T18:10:17.318676+00:00,1312.38,USD,PURCHASE,CARD,MER-D5D2866A,Williams LLC,FUEL,DEV-D082D3C5,57.9.135.33,East Stevenfurt,FM,US,-16.769683,54.291751,0,NONE,0,0,0,0
TXN-4CE5AC25060A,CUST-5F33D44D,ACC-8139E48813,2026-08-22T18:10:42.687145+00:00,2151.93,USD,PURCHASE,CARD,MER-5D453D80,Garza-King,FUEL,DEV-14E0F5E2,130.243.50.128,New Brian,WY,US,29.7372065,-82.787913,0,NONE,0,0,0,0
TXN-E4FD0F682138,CUST-440AF6BE,ACC-96CC0B32EF,2026-08-22T18:12:04.324121+00:00,2058.9,USD,PURCHASE,CARD,MER-C0FAEF20,Jordan Inc,GROCERY,DEV-7D0CA34E,140.233.48.107,Mcintyrestad,AR,US,40.9602765,-162.097862,0,NONE,0,0,0,0
TXN-0C20C4B4B23B,CUST-202DEC41,ACC-AEF9E11323,2026-08-22T18:24:08.390376+00:00,1081.25,USD,WITHDRAWAL,ATM,MER-D9724C3A,"Cole, Hartman and Osborn",HEALTHCARE,DEV-64CF0126,28.75.233.151,South Jermaine,MH,US,78.7437625,-99.318786,0,NONE,0,0,0,0
TXN-3FC0812B1249,CUST-48D1EE81,ACC-573A66C95A,2026-08-22T18:26:43.233546+00:00,407.35,USD,WITHDRAWAL,ATM,MER-928EC296,Davidson-Moore,ENTERTAINMENT,DEV-6ECEE28F,205.150.204.91,Lake Kyliechester,TN,US,0.8591075,118.161036,0,NONE,0,0,0,0
TXN-26E75D0259B3,CUST-9F364660,ACC-94B2A1978A,2026-08-22T18:30:23.664474+00:00,1604.2,USD,TRANSFER,ONLINE,MER-6493E1A5,Barajas-French,GROCERY,DEV-89DF0EE3,31.253.108.195,Rebeccaland,NJ,US,-88.0204185,110.886469,0,NONE,0,0,0,0
TXN-685C7A56160B,CUST-E9FC7DB0,ACC-5FD25EC6AA,2026-08-22T18:32:46.447908+00:00,2452.32,USD,WITHDRAWAL,ATM,MER-CC439903,Gonzalez-Tucker,ELECTRONICS,DEV-F6E2DCEC,130.160.240.104,New Susan,MP,US,75.604951,43.744742,0,NONE,0,0,0,0
TXN-66206223BD62,CUST-6C066E81,ACC-83DAF8CE18,2026-08-22T18:37:11.399948+00:00,1968.24,USD,PURCHASE,CARD,MER-A82E9F18,Barnett Inc,RESTAURANT,DEV-E35AC2B8,140.48.121.238,New Feliciastad,NC,US,-19.901442,73.159536,0,NONE,0,0,0,0
TXN-50E61A2A9E96,CUST-30FFDAEF,ACC-84C8E6F282,2026-08-22T18:38:48.268293+00:00,482.59,USD,TRANSFER,MOBILE,MER-7AC7D297,"Guerra, Harrison and Cline",FUEL,DEV-E48CDB79,154.197.61.151,Lagos,N/A,NG,6.5244,3.3792,1,GEOLOCATION_ANOMALY,0,0,1,0
TXN-68E57FBC5D5F,CUST-C20CF3AF,ACC-6CB40006EC,2026-08-22T18:43:17.448817+00:00,639.68,USD,PURCHASE,CARD,MER-A4AB8497,Kennedy Group,RETAIL,DEV-C9584B3F,64.18.59.207,Bookerfurt,PA,US,-87.0165565,-120.237383,0,NONE,0,0,0,0
TXN-08F1B528FB05,CUST-FD7B0644,ACC-5AA6FD3D83,2026-08-22T18:44:43.699635+00:00,2151.74,USD,PURCHASE,CARD,MER-5212024C,Ramirez Inc,ENTERTAINMENT,DEV-A92FE10E,72.190.42.14,Barrettfort,OH,US,-41.612403,-57.031034,1,VELOCITY_FRAUD,0,0,0,1
TXN-C668C15D7CAA,CUST-C512B099,ACC-03048EC0C6,2026-08-22T18:44:47.723037+00:00,2235.9,USD,PURCHASE,CARD,MER-356EF2B7,Smith LLC,GROCERY,DEV-6B823335,221.155.118.49,New Deborah,DC,US,15.399752,-40.665933,0,NONE,0,0,0,0
TXN-825E3D4B0A21,CUST-9304EA81,ACC-69ED18A3CD,2026-08-22T18:45:49.999871+00:00,1988.5,USD,PURCHASE,CARD,MER-CA8F777B,Colon-Rodgers,HEALTHCARE,DEV-488A1553,78.130.101.197,New Sharon,UT,US,9.581906,-109.401655,0,NONE,0,0,0,0
TXN-05F8A13D71CB,CUST-CFF64423,ACC-5392EDEF5E,2026-08-22T18:47:07.798198+00:00,755.0,USD,PAYMENT,ONLINE,MER-F4787BA8,Key Inc,ENTERTAINMENT,DEV-C3C3133D,214.233.215.111,Scottfort,MA,US,12.993962,9.12039,0,NONE,0,0,0,0
TXN-0A54721D24E1,CUST-6F0A3D74,ACC-0B0F771C44,2026-08-22T18:47:35.464074+00:00,1878.64,USD,PURCHASE,CARD,MER-DD90E0F0,Ramirez-Avila,RESTAURANT,DEV-6248DC10,26.54.88.239,Jacksonfurt,CA,US,-28.132731,13.238655,0,NONE,0,0,0,0
TXN-2FC42D1F2232,CUST-764FFEBA,ACC-B6B61DDB04,2026-08-22T18:48:16.327334+00:00,203.67,USD,PURCHASE,CARD,MER-2AE78004,Williams and Sons,ELECTRONICS,DEV-6583299D,124.82.227.70,Archershire,ME,US,87.554334,135.431164,0,NONE,0,0,0,0
TXN-4AE943689055,CUST-1082BEBE,ACC-1DB4C3D4EE,2026-08-22T18:49:07.794336+00:00,1152.9,USD,PURCHASE,CARD,MER-298F8654,"Benjamin, Davis and Carney",RETAIL,DEV-82EFA095,198.166.150.93,Lake Robertburgh,CA,US,-28.813044,-138.661583,0,NONE,0,0,0,0
TXN-406D4BC24AE2,CUST-E30E3C90,ACC-F08B0132C9,2026-08-22T18:53:19.230331+00:00,5643.18,USD,PAYMENT,ONLINE,MER-A350E988,"Farley, Vaughan and Haynes",HEALTHCARE,SUSPICIOUS-DEV-74F2DD10,185.242.5.23,Johnsonstad,MO,US,-71.131204,31.943218,1,ACCOUNT_TAKEOVER,1,1,0,0
TXN-125271618F64,CUST-68615BBD,ACC-BBABA3D951,2026-08-22T18:56:57.736936+00:00,2417.0,USD,PURCHASE,CARD,MER-670A1A25,Black-Howell,ELECTRONICS,DEV-35AB3898,182.143.54.34,West Jennifer,PA,US,42.7016825,4.081102,0,NONE,0,0,0,0
TXN-B395CA432BCC,CUST-6B215CC7,ACC-B2E38A5758,2026-08-22T18:57:36.251119+00:00,2392.62,USD,PURCHASE,ONLINE,MER-8F89041B,Walton Inc,HEALTHCARE,DEV-840A2C5A,44.220.236.55,Bentonhaven,WY,US,49.7295795,8.325526,0,NONE,0,0,0,0
TXN-9B02A6E78547,CUST-D1B10AE3,ACC-F8DAB9ACC0,2026-08-22T19:00:10.104418+00:00,1925.15,USD,PAYMENT,ONLINE,MER-8B718546,"Palmer, Hill and Pierce",RETAIL,DEV-8DA6EB1D,186.234.161.128,Kathyberg,GA,US,-83.8632725,-120.739573,0,NONE,0,0,0,0
TXN-4956D9E7A9BA,CUST-B8A55F64,ACC-B8E6714F04,2026-08-22T19:07:13.186235+00:00,1253.29,USD,PAYMENT,ONLINE,MER-518F9373,"Fry, Pratt and Smith",RESTAURANT,DEV-88A8B19D,78.8.203.140,Fletchermouth,KS,US,-58.308589,-25.004757,0,NONE,0,0,0,0
TXN-19E422F04242,CUST-28CADB8D,ACC-DC96A8B780,2026-08-22T19:08:04.159724+00:00,1758.5,USD,PAYMENT,MOBILE,MER-7E04FF5F,"Vega, Miranda and Sexton",HEALTHCARE,DEV-0E83195C,196.165.96.190,South Deniseside,WI,US,34.233889,104.738583,0,NONE,0,0,0,0
TXN-5E348C92885F,CUST-977C5983,ACC-11682657D2,2026-08-22T19:12:20.058203+00:00,1390.72,USD,WITHDRAWAL,ATM,MER-946626E3,Jackson-Herman,GROCERY,DEV-F77F23F8,196.187.228.16,West Williamstad,VI,US,68.8878125,44.241604,0,NONE,0,0,0,0
TXN-E00508C4E996,CUST-9BB22FC4,ACC-32EA93E4D6,2026-08-22T19:13:44.351112+00:00,2282.59,USD,WITHDRAWAL,ATM,MER-FA2A2DA4,Carey-Olson,ELECTRONICS,DEV-0DB11E25,192.156.54.134,Audreyport,DC,US,-83.137757,8.268433,0,NONE,0,0,0,0
TXN-76F324F830C9,CUST-63D0D55D,ACC-75172DA458,2026-08-22T19:15:36.390995+00:00,1877.23,USD,WITHDRAWAL,ATM,MER-F8AF0B2D,Rose Group,ELECTRONICS,DEV-5228AEE2,205.50.40.35,Lorettafurt,WY,US,-4.9360695,-13.707528,1,VELOCITY_FRAUD,0,0,0,1
TXN-6C206918D740,CUST-88410A30,ACC-444A7187FC,2026-08-22T19:23:22.339482+00:00,738.82,USD,PURCHASE,CARD,MER-6FB026EA,Richardson LLC,ENTERTAINMENT,DEV-DB18B0E2,209.254.10.20,Greenshire,NC,US,-16.3432625,-151.010899,0,NONE,0,0,0,0
TXN-4977A59D6307,CUST-D0FE17F1,ACC-D8A940462D,2026-08-22T19:27:20.088872+00:00,2058.03,USD,TRANSFER,MOBILE,MER-DDD99E7C,Smith-Richards,RETAIL,DEV-8712A3A9,186.235.38.185,Jonesfort,MN,US,-79.991612,134.400231,0,NONE,0,0,0,0
TXN-CE3DE1335E6B,CUST-2CF8B645,ACC-BAAE5F04A9,2026-08-22T19:32:43.796452+00:00,733.82,USD,PAYMENT,ONLINE,MER-4CED4885,"Ritter, Stewart and Lopez",TRAVEL,DEV-90E2520C,43.2.129.244,Lake Sherry,SD,US,-24.9747205,-164.774652,0,NONE,0,0,0,0
TXN-B6DA74FED993,CUST-6E91B874,ACC-422C12C865,2026-08-22T19:34:07.929470+00:00,1333.57,USD,TRANSFER,ONLINE,MER-363A069D,Meadows and Sons,RETAIL,DEV-779A88BD,56.194.253.198,Davisberg,IN,US,-35.7180015,-56.558615,0,NONE,0,0,0,0
TXN-E2481960FB77,CUST-FE2A9927,ACC-1100DF55F5,2026-08-22T19:35:55.835603+00:00,2109.87,USD,PURCHASE,MOBILE,MER-CB1BFE53,Woodard LLC,GROCERY,DEV-E24E1F6F,207.212.150.199,New Cassandrabury,TN,US,63.253087,125.637742,0,NONE,0,0,0,0
TXN-181E78BDAAD8,CUST-FD2611C8,ACC-07685F325D,2026-08-22T19:39:34.630918+00:00,1662.03,USD,PURCHASE,CARD,MER-C7C3CBBC,Campbell-Waters,TRAVEL,DEV-FBC2230E,199.6.74.166,Port Gilbertside,MH,US,10.569584,54.194029,0,NONE,0,0,0,0
TXN-00D5150C8207,CUST-ECE22CF8,ACC-73B15CD27F,2026-08-22T19:40:13.873758+00:00,799.56,USD,TRANSFER,MOBILE,MER-D307E1C4,Perez-Willis,FUEL,DEV-BF8E54D1,128.82.18.165,West Charles,UT,US,-89.717242,-127.848324,0,NONE,0,0,0,0
TXN-10226442CD3A,CUST-C6348B44,ACC-74FF6B6335,2026-08-22T19:40:34.020221+00:00,296.91,USD,WITHDRAWAL,ATM,MER-C4B4E9DF,"Griffith, Gamble and Brock",ENTERTAINMENT,DEV-7EA887A9,135.254.41.153,Aprilmouth,DE,US,-52.987616,40.035729,0,NONE,0,0,0,0
TXN-0DFEAD4C7CD7,CUST-B9595E01,ACC-1EAB59DCED,2026-08-22T19:48:06.646516+00:00,176.0,USD,PURCHASE,MOBILE,MER-175611A2,Rogers Ltd,RESTAURANT,DEV-D2FAC57F,206.247.212.96,West Shannonchester,GU,US,-7.2084385,-109.329358,0,NONE,0,0,0,0
TXN-E857B916039B,CUST-73474363,ACC-FB39778CA9,2026-08-22T19:48:12.385884+00:00,1124.52,USD,WITHDRAWAL,ATM,MER-23F1BB0B,Garcia-Barker,TRAVEL,DEV-4FBEF505,177.231.77.90,Reeseport,PR,US,16.1563555,-134.99886,0,NONE,0,0,0,0
TXN-C73A86773A51,CUST-E2C191F6,ACC-13D5628264,2026-08-22T19:50:03.652344+00:00,844.76,USD,PURCHASE,MOBILE,MER-FC903A99,Palmer Ltd,HEALTHCARE,DEV-A7F02EF6,69.226.178.239,Colontown,TN,US,-76.9306465,148.560924,0,NONE,0,0,0,0
TXN-D095C93B023E,CUST-32EACD02,ACC-60A5107BEF,2026-08-22T19:50:44.374954+00:00,1876.42,USD,WITHDRAWAL,ATM,MER-2302BCA3,Key LLC,GROCERY,DEV-B177C50F,156.56.200.191,North Corey,OK,US,-30.89279,128.424237,0,NONE,0,0,0,0
TXN-FF47CA3523F4,CUST-BD676F3F,ACC-4ADC4D9445,2026-08-22T19:52:25.695609+00:00,333.5,USD,TRANSFER,MOBILE,MER-08631EAC,Stewart-Mendez,TRAVEL,DEV-9D10A439,208.178.168.12,South Donnamouth,MP,US,60.014657,-145.388939,0,NONE,0,0,0,0
TXN-6EB8F1239D24,CUST-9F9B752F,ACC-E6D5F9FD9C,2026-08-22T19:52:31.633697+00:00,954.92,USD,WITHDRAWAL,ATM,MER-0964EEC6,Miller-Price,ELECTRONICS,DEV-70890436,202.2.188.110,Herreratown,MS,US,-6.561745,-122.697485,0,NONE,0,0,0,0
TXN-81427A5DC640,CUST-848AE78D,ACC-1BF2317AF1,2026-08-22T20:00:22.346384+00:00,1602.62,USD,WITHDRAWAL,ATM,MER-68ED0F36,"Taylor, Christensen and Reed",RESTAURANT,DEV-AE4C381F,84.60.92.175,Christinemouth,CT,US,35.7710525,66.279842,0,NONE,0,0,0,0
TXN-924FE50D861F,CUST-ECE22CF8,ACC-73B15CD27F,2026-08-22T20:03:43.873940+00:00,1142.12,USD,WITHDRAWAL,ATM,MER-84EFC3D1,"Hopkins, Nguyen and Taylor",ENTERTAINMENT,DEV-22B2276F,207.10.213.175,Ricebury,NM,US,-28.162758,143.49506,0,NONE,0,0,0,0
TXN-E279BCFE869F,CUST-0355609F,ACC-F61FE15251,2026-08-22T20:04:34.894081+00:00,2116.43,USD,WITHDRAWAL,ATM,MER-CF3DF4F2,"Browning, White and Chapman",HEALTHCARE,DEV-5EB891C6,213.92.236.227,Smithville,ID,US,63.422271,-118.946585,0,NONE,0,0,0,0
TXN-5F7FE8E9B038,CUST-32EACD02,ACC-60A5107BEF,2026-08-22T20:06:28.375309+00:00,1686.29,USD,WITHDRAWAL,ATM,MER-68889F20,Hogan-Jones,ELECTRONICS,DEV-80619A28,9.129.227.185,Osbornside,NJ,US,81.160436,-90.86756,0,NONE,0,0,0,0
TXN-EBA8D21B0966,CUST-D1238D00,ACC-871CD94A8D,2026-08-22T20:07:09.132836+00:00,1915.4,USD,PURCHASE,MOBILE,MER-1AC35745,Allen-Pruitt,GROCERY,DEV-D9FE2FD8,161.156.251.98,Jamesville,WI,US,-72.666952,-121.263702,0,NONE,0,0,0,0
TXN-24B5F17CD865,CUST-A2A995FD,ACC-D6E1014370,2026-08-22T20:09:34.309623+00:00,1679.99,USD,TRANSFER,MOBILE,MER-B22D336B,Taylor-Bell,GROCERY,DEV-877B78C0,12.237.76.73,North Kristy,DE,US,-42.663689,-84.951292,0,NONE,0,0,0,0
